file,season,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,pro_diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099,pro_diff_sca_2070-2099
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_MPI-CSC-REMO2009_EU_3,NA,rcp26,MPI-CSC,EU,3,74.7942,3.4449692,271.39618,11.19708,37.11716,69.92395,3.7947998,272.46338,10.22665,33.891087,62.65594,3.6340883,272.38403,9.893446,32.815964,MPI-ESM-LR_r1,-4.870247,-6.5115304,0.34983063,10.154826,1.0671997,-0.9704294,-8.666808,-3.2260742,-8.691598,-12.138256,-16.228874,0.1891191,5.4897184,0.987854,-1.3036337,-11.642623,-4.301197,-11.588162
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_ICTP-RegCM4-6_IP_4,NA,rcp26,ICTP,IP,4,188.83401,3.4586854,269.17575,26.49074,87.65056,174.37419,3.5794172,270.24292,24.814814,82.14497,191.39874,3.892305,270.01074,25.938889,85.843315,MPI-ESM-LR_r1,-14.459824,-7.6574254,0.12073183,3.4906855,1.0671692,-1.6759262,-6.3264604,-5.5055847,-6.2812886,2.5647278,1.3581916,0.4336195,12.537119,0.83499146,-0.5518513,-2.0831857,-1.8072433,-2.0618732
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_EA_1,NA,rcp45,CNRM,EA,1,47.105545,3.0506165,271.7079,16.01889,53.160404,34.55138,3.5602717,273.00366,12.85864,42.706326,16.185553,3.631791,274.8702,7.5563846,25.208101,CNRM-CM5_r1,-12.554165,-26.65114,0.50965524,16.70663,1.2957764,-3.1602507,-19.728273,-10.454079,-19.66516,-30.919992,-65.63982,0.5811746,19.051054,3.162323,-8.462505,-52.82829,-27.952303,-52.58106
MIROC-MIROC5_rcp26_r1i1p1_GERICS-REMO2015_EA_4,NA,rcp26,GERICS,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MIROC5_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NCC-NorESM1-M_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_IP_mean,NA,rcp85,CLMcom-ETH,IP,mean,0.9779381,2.2317028,281.7677,0.3624553,1.2019968,0.3551421,2.1963985,282.97055,0.20126392,0.6717165,0.13222586,1.6518011,284.52106,0.099770784,0.3314338,NorESM1-M_r1,-0.62279606,-63.68461,-0.035304308,-1.5819448,1.2028503,-0.16119139,-44.472073,-0.5302803,-44.116615,-0.84571224,-86.47912,-0.5799017,-25.984718,2.753357,-0.26268452,-72.47363,-0.87056303,-72.4264
MIROC-MIROC5_rcp85_r1i1p1_GERICS-REMO2015_SC_2,NA,rcp85,GERICS,SC,2,163.57335,2.3860989,263.12714,26.207489,86.740746,125.4109,2.5088792,265.16068,23.876278,79.025826,69.5633,2.5546072,268.39468,18.096369,60.00025,MIROC5_r1,-38.162453,-23.330484,0.12278032,5.1456513,2.0335388,-2.331211,-8.895209,-7.71492,-8.894228,-94.01005,-57.472717,0.16850829,7.0620837,5.2675476,-8.11112,-30.949627,-26.740494,-30.828064
ICHEC-EC-EARTH_rcp85_r12i1p1_DMI-HIRHAM5_SC_5,NA,rcp85,DMI,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,EC-EARTH_r12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_EU_4,NA,rcp45,KNMI,EU,4,313.14948,3.2107713,264.5179,29.63466,98.09236,245.8198,3.084366,265.728,28.302053,93.700165,251.01219,3.242205,266.4131,28.530375,94.457535,EC-EARTH_r1,-67.32968,-21.500813,-0.12640524,-3.9369118,1.210083,-1.3326073,-4.496786,-4.3921967,-4.4776134,-62.137283,-19.842691,0.031433582,0.9790041,1.8951721,-1.1042862,-3.7263331,-3.6348267,-3.7055144
ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E_EU_4,NA,rcp45,KNMI,EU,4,298.02814,3.1074028,264.294,29.603804,97.98917,272.847,3.339676,265.41193,29.06709,96.235085,253.72594,3.281776,266.3437,28.555313,94.5429,EC-EARTH_r12,-25.181152,-8.449253,0.2322731,7.4748306,1.1179199,-0.53671455,-1.8129919,-1.7540817,-1.7900772,-44.3022,-14.865108,0.17437315,5.61154,2.0496826,-1.0484905,-3.5417426,-3.4462662,-3.5169868
ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4_SC_mean,NA,rcp85,SMHI,SC,mean,94.93399,2.2917912,266.4896,21.527477,70.96924,67.19189,2.5623083,269.43018,17.365898,57.105125,30.180428,2.7021792,272.55392,11.248921,36.95139,EC-EARTH_r12,-27.742104,-29.22252,0.2705171,11.803742,2.9405823,-4.161579,-19.331476,-13.864113,-19.535383,-64.75356,-68.20904,0.410388,17.906866,6.064331,-10.278556,-47.746216,-34.01785,-47.93323
ICHEC-EC-EARTH_rcp85_r12i1p1_CLMcom-CCLM4-8-17_EU_mean,NA,rcp85,CLMcom,EU,mean,35.317978,2.2463932,274.29883,8.208294,27.185028,26.705132,2.3670158,275.84006,6.429943,21.290289,14.094622,2.3431652,277.92603,3.9686658,13.171614,EC-EARTH_r12,-8.612846,-24.38658,0.120622635,5.3696136,1.5412292,-1.7783508,-21.665293,-5.894739,-21.683771,-21.223356,-60.09222,0.096771955,4.3078814,3.6271973,-4.239628,-51.650536,-14.013414,-51.54828
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EA_1,NA,rcp85,GERICS,EA,1,2.5503507,1.843733,276.22354,2.0887208,6.9038124,1.4210341,2.0690074,277.84354,1.2693938,4.2351127,0.5027071,2.3583965,280.1434,0.47248656,1.5767643,CanESM2_r1,-1.1293166,-44.280834,0.22527444,12.218389,1.6199951,-0.819327,-39.226257,-2.6686997,-38.65545,-2.0476437,-80.28871,0.5146636,27.914215,3.9198608,-1.6162343,-77.37914,-5.3270483,-77.160965
ICHEC-EC-EARTH_rcp85_r12i1p1_MOHC-HadREM3-GA7-05_IP_0,NA,rcp85,MOHC,IP,0,0.065722585,2.9115593,281.85043,0.032384366,0.10824094,0.020445852,2.779982,283.1485,0.010934371,0.03594881,0.009238174,2.6207736,285.02432,0.004789837,0.016421111,EC-EARTH_r12,-0.04527673,-68.89068,-0.13157725,-4.5191336,1.2980652,-0.021449994,-66.23565,-0.072292134,-66.78816,-0.05648441,-85.94368,-0.2907858,-9.9872875,3.1738892,-0.02759453,-85.20941,-0.09181983,-84.82912
MOHC-HadGEM2-ES_rcp85_r1i1p1_IPSL-WRF381P_SC_4,NA,rcp85,IPSL,SC,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_GERICS-REMO2015_AL_mean,NA,rcp85,GERICS,AL,mean,51.66666,3.6715186,275.17862,6.3867526,21.162365,37.674446,3.8945556,276.61792,5.129413,16.99882,14.322604,4.1904283,279.331,2.6748478,8.871129,IPSL-CM5A-MR_r1,-13.992214,-27.081709,0.223037,6.0747886,1.4393005,-1.2573395,-19.68668,-4.1635456,-19.674292,-37.344055,-72.278824,0.5189097,14.13338,4.1523743,-3.7119048,-58.118816,-12.291236,-58.08063
ICHEC-EC-EARTH_rcp45_r12i1p1_KNMI-RACMO22E_EU_3,NA,rcp45,KNMI,EU,3,229.11967,3.5304992,267.8017,25.714733,85.19955,203.94897,3.7963467,268.9627,24.076149,79.830444,174.8372,3.7391057,269.9576,22.383799,74.24712,EC-EARTH_r12,-25.1707,-10.985831,0.26584744,7.530024,1.1610107,-1.6385841,-6.372161,-5.3691025,-6.3017974,-54.28247,-23.691755,0.20860648,5.9086967,2.1559143,-3.3309345,-12.953408,-10.952423,-12.855025
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_MPI-CSC-REMO2009_IP_5,NA,rcp26,MPI-CSC,IP,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,MPI-ESM-LR_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_EA_0,NA,rcp26,SMHI,EA,0,6.0778184,1.475048,273.9051,5.852081,19.456629,4.514549,1.6497325,274.95642,4.311165,14.39953,3.4725227,1.6897333,275.4584,3.4059472,11.335493,EC-EARTH_r12,-1.5632696,-25.720901,0.17468452,11.842633,1.0513306,-1.540916,-26.331078,-5.0570984,-25.991648,-2.6052957,-42.86564,0.21468532,14.554464,1.5533142,-2.4461336,-41.79938,-8.121136,-41.739685
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4_IP_3,NA,rcp85,SMHI,IP,3,68.444916,6.9402785,272.76288,13.264575,44.049606,32.883675,6.598208,274.13763,9.413921,31.328678,9.436907,6.3324943,276.6526,4.7847714,15.968784,MPI-ESM-LR_r1,-35.56124,-51.956,-0.34207058,-4.928773,1.3747559,-3.8506536,-29.029604,-12.720928,-28.878641,-59.00801,-86.21241,-0.6077843,-8.757347,3.8897095,-8.479803,-63.928192,-28.080822,-63.74818
ICHEC-EC-EARTH_rcp26_r12i1p1_MOHC-HadREM3-GA7-05_SC_2,NA,rcp26,MOHC,SC,2,377.9214,3.3737564,262.21176,29.907282,98.98802,348.50882,3.4498677,263.9468,29.533665,97.76356,348.15765,3.4737592,263.94418,29.491882,97.62194,EC-EARTH_r12,-29.412567,-7.7827215,0.07611132,2.2559814,1.7350464,-0.37361717,-1.2492515,-1.2244644,-1.2369825,-29.763733,-7.8756413,0.100002766,2.964137,1.7324219,-0.41539955,-1.3889579,-1.3660812,-1.380047
MPI-M-MPI-ESM-LR_rcp85_r2i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_AL_5,NA,rcp85,CLMcom-ETH,AL,5,489.30463,5.5682716,265.2022,29.638636,98.09269,524.0548,6.3954234,266.35284,29.403788,97.33353,394.78796,6.57816,268.33743,27.581566,91.31192,MPI-ESM-LR_r2,34.750183,7.1019526,0.8271518,14.854732,1.1506348,-0.23484802,-0.7923712,-0.7591629,-0.77392405,-94.51666,-19.316526,1.0098882,18.136475,3.1352234,-2.0570698,-6.9405007,-6.7807693,-6.912614
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_IPSL-WRF381P_AL_3,NA,rcp85,IPSL,AL,3,366.97852,5.087606,267.3938,28.86195,95.51688,322.74756,5.271132,268.74542,27.60952,91.38687,156.75941,5.168616,271.56,22.577929,74.71569,CNRM-CM5_r1,-44.230957,-12.052737,0.18352604,3.6073163,1.3516235,-1.25243,-4.3393807,-4.130005,-4.3238482,-210.2191,-57.283764,0.081009865,1.5922984,4.1661987,-6.2840214,-21.772686,-20.801186,-21.777498
MOHC-HadGEM2-ES_rcp85_r1i1p1_KNMI-RACMO22E_SC_mean,NA,rcp85,KNMI,SC,mean,99.46424,1.9138479,267.173,23.583776,78.37177,69.21564,2.0411763,269.8156,19.790691,65.67285,35.471153,2.4518948,273.52563,12.2000265,40.36665,HadGEM2-ES_r1,-30.248604,-30.411535,0.1273284,6.653005,2.6426086,-3.793085,-16.08345,-12.698921,-16.203438,-63.993088,-64.33778,0.53804684,28.113354,6.3526306,-11.38375,-48.26941,-38.005123,-48.49338
CNRM-CERFACS-CNRM-CM5_rcp85_r1i1p1_KNMI-RACMO22E_SC_2,NA,rcp85,KNMI,SC,2,239.83746,1.8443472,260.421,30.197939,99.9559,225.2722,1.8713335,261.98743,30.100454,99.64862,212.73117,2.2716498,264.82816,29.420021,97.37734,CNRM-CM5_r1,-14.565262,-6.072972,0.026986241,1.4631866,1.5664368,-0.09748459,-0.3228187,-0.3072815,-0.30741706,-27.106293,-11.301943,0.4273026,23.168228,4.4071655,-0.77791786,-2.5760627,-2.5785599,-2.5796974
MOHC-HadGEM2-ES_rcp45_r1i1p1_SMHI-RCA4_EA_4,NA,rcp45,SMHI,EA,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MIROC-MIROC5_rcp26_r1i1p1_CLMcom-CCLM4-8-17_SC_1,NA,rcp26,CLMcom,SC,1,242.75507,3.1387947,264.05304,29.252205,96.95863,222.22346,3.3914843,265.78125,28.212254,93.50102,227.23134,3.3315597,265.835,28.45652,94.313446,MIROC5_r1,-20.5316,-8.457744,0.2526896,8.0505295,1.7282104,-1.0399513,-3.5551212,-3.457611,-3.5660684,-15.523727,-6.394811,0.192765,6.1413703,1.7819519,-0.7956848,-2.720085,-2.6451874,-2.7281609
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_KNMI-RACMO22E_EA_3,NA,rcp85,KNMI,EA,3,226.65128,4.177595,268.74518,26.419607,87.428535,170.66418,4.067468,269.63403,24.47353,81.02216,77.4822,4.4270735,273.11478,16.75098,55.523205,MPI-ESM-LR_r1,-55.98709,-24.701864,-0.11012697,-2.6361332,0.888855,-1.9460773,-7.366034,-6.406372,-7.327553,-149.16907,-65.81435,0.24947834,5.971817,4.3695984,-9.668627,-36.596405,-31.90533,-36.49304
MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-6_SC_3,NA,rcp85,ICTP,SC,3,291.92334,2.3321064,262.42273,30.0,100.0,261.02042,2.344756,264.1525,29.909721,99.69909,232.9749,2.757182,267.35895,28.341667,94.47219,HadGEM2-ES_r1,-30.902924,-10.585973,0.012649536,0.5424082,1.7297668,-0.090278625,-0.30092874,-0.30091095,-0.30091095,-58.94844,-20.193125,0.42507553,18.227108,4.9362183,-1.6583328,-5.5277762,-5.527809,-5.5278087
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_KNMI-RACMO22E_IP_1,NA,rcp26,KNMI,IP,1,1.4301026,3.257416,279.14252,0.8121573,2.6969905,0.8243044,3.3753204,279.99707,0.4643002,1.556524,0.744839,3.553088,279.89926,0.4529745,1.5122843,MPI-ESM-LR_r1,-0.6057982,-42.36047,0.117904425,3.619569,0.8545532,-0.3478571,-42.83125,-1.1404665,-42.286633,-0.6852636,-47.917095,0.29567194,9.076886,0.7567444,-0.35918278,-44.225765,-1.1847062,-43.92697
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_GERICS-REMO2015_SC_3,NA,rcp85,GERICS,SC,3,283.95062,2.689075,261.0204,29.628983,98.06533,274.67313,2.767495,262.28546,29.334558,97.101326,226.81525,2.975945,265.11252,27.492624,91.01864,IPSL-CM5A-MR_r1,-9.277496,-3.267292,0.078419924,2.9162416,1.2650757,-0.29442406,-0.9937029,-0.9640045,-0.98302275,-57.135376,-20.121588,0.28687,10.667981,4.0921326,-2.1363583,-7.2103667,-7.046692,-7.185712
MOHC-HadGEM2-ES_rcp45_r1i1p1_KNMI-RACMO22E_AL_4,NA,rcp45,KNMI,AL,4,305.69662,3.0601969,264.0698,29.391,97.970985,275.33743,3.304015,265.64166,28.577856,95.262085,225.45117,3.2843962,267.07904,26.83255,89.44778,HadGEM2-ES_r1,-30.359192,-9.93115,0.24381804,7.9673977,1.5718689,-0.8131447,-2.7666452,-2.7089005,-2.7650027,-80.24545,-26.250029,0.2241993,7.326303,3.0092468,-2.5584507,-8.704878,-8.523209,-8.699727
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_SC_5,NA,rcp45,CLMcom,SC,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,HadGEM2-ES_r1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_IPSL-WRF381P_EU_1,NA,rcp85,IPSL,EU,1,42.874706,2.8071818,276.12173,8.434761,27.958754,30.997835,2.7791522,277.2025,7.4747367,24.768837,21.76737,2.8512294,279.5955,5.463984,18.094223,MPI-ESM-LR_r1,-11.876871,-27.701347,-0.02802968,-0.9984989,1.08078,-0.96002436,-11.381761,-3.1899166,-11.409367,-21.107336,-49.230278,0.044047594,1.5691037,3.473755,-2.970777,-35.220642,-9.864531,-35.28244
MPI-M-MPI-ESM-LR_rcp26_r1i1p1_CLMcom-BTU-CCLM4-8-17_AL_3,NA,rcp26,CLMcom,AL,3,229.9797,5.7349024,269.43475,25.077072,82.982155,216.62057,6.414098,270.33075,24.17256,79.99381,201.15787,6.002041,270.21844,23.898096,79.11901,MPI-ESM-LR_r1,-13.359131,-5.8088303,0.6791954,11.84319,0.8959961,-0.9045124,-3.6069298,-2.9883423,-3.6011868,-28.821838,-12.53234,0.26713848,4.6581173,0.7836914,-1.178976,-4.7014103,-3.863144,-4.655391
MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_EA_2,NA,rcp85,GERICS,EA,2,10.381301,1.5658942,272.4437,6.125702,20.419004,5.938666,1.6175305,274.32336,3.882368,12.941226,2.3487368,1.545069,277.24588,1.9423449,6.474482,HadGEM2-ES_r1,-4.442635,-42.79459,0.05163622,3.2975547,1.8796692,-2.2433338,-36.621662,-7.4777784,-36.62166,-8.032564,-77.37531,-0.020825267,-1.329928,4.802185,-4.1833572,-68.291885,-13.944523,-68.291885
MOHC-HadGEM2-ES_rcp26_r1i1p1_MOHC-HadREM3-GA7-05_SC_1,NA,rcp26,MOHC,SC,1,260.21204,3.3565903,264.02014,28.890085,96.30028,187.8406,3.4121542,266.6325,26.927477,89.75825,192.10696,3.267743,266.67972,26.891514,89.638374,HadGEM2-ES_r1,-72.37143,-27.812485,0.055563927,1.6553682,2.6123657,-1.9626083,-6.793363,-6.5420303,-6.7933655,-68.10507,-26.172915,-0.08884716,-2.646947,2.6595764,-1.9985714,-6.9178457,-6.6619034,-6.9178443
ICHEC-EC-EARTH_rcp45_r3i1p1_DMI-HIRHAM5_IP_0,NA,rcp45,DMI,IP,0,0.022139216,2.5702496,282.54446,0.018662997,0.06171699,0.006144714,2.411549,283.57928,0.004448241,0.015176532,0.0032016349,2.6273339,284.2089,0.0023823082,0.007937817,EC-EARTH_r3,-0.015994502,-72.24512,-0.15870047,-6.1745157,1.0348206,-0.014214756,-76.16546,-0.046540458,-75.40947,-0.01893758,-85.53863,0.057084322,2.2209642,1.6644287,-0.016280688,-87.23512,-0.05377917,-87.13835
NOAA-GFDL-GFDL-ESM2G_rcp26_r1i1p1_GERICS-REMO2015_IP_0,NA,rcp26,GERICS,IP,0,0.020401761,3.7434878,282.93442,0.016555605,0.055822317,0.011845313,3.8916414,283.40378,0.009930816,0.032898802,0.009866983,3.7055128,283.34033,0.00706829,0.023310894,GFDL-ESM2G_r1,-0.008556448,-41.939754,0.14815354,3.957634,0.46936035,-0.00662479,-40.01539,-0.022923514,-41.065144,-0.010534778,-51.63661,-0.037975073,-1.0144303,0.4059143,-0.009487316,-57.305763,-0.03251142,-58.240902
CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_EU_4,NA,rcp45,CNRM,EU,4,699.34705,7.449551,262.80643,29.999802,99.29607,644.8744,7.6455035,263.89258,29.688328,98.27882,573.58966,7.9129443,265.33722,29.06624,96.20947,CNRM-CM5_r1,-54.472656,-7.7890735,0.19595242,2.6303923,1.0861511,-0.31147385,-1.0382531,-1.0172501,-1.0244616,-125.757385,-17.982115,0.4633932,6.220418,2.5307922,-0.9335613,-3.1118917,-3.0865936,-3.1084752
NCC-NorESM1-M_rcp45_r1i1p1_SMHI-RCA4_IP_3,NA,rcp45,SMHI,IP,3,35.519814,5.475447,273.53616,10.164902,33.819244,20.755915,5.4140496,274.7288,7.34817,24.48747,11.204651,5.7227507,275.75836,5.2775817,17.603912,NorESM1-M_r1,-14.763899,-41.56525,-0.061397552,-1.1213249,1.192627,-2.816732,-27.71037,-9.331774,-27.593088,-24.315163,-68.455215,0.24730349,4.5165896,2.2221985,-4.88732,-48.080345,-16.215332,-47.947056
MOHC-HadGEM2-ES_rcp26_r1i1p1_KNMI-RACMO22E_EA_mean,NA,rcp26,KNMI,EA,mean,24.878601,1.6904726,272.53827,12.56959,41.906982,13.629949,1.7346295,274.79898,7.594474,25.319084,10.887313,1.7794871,275.15912,6.835789,22.78912,HadGEM2-ES_r1,-11.248652,-45.21417,0.04415691,2.6121044,2.2607117,-4.975116,-39.580574,-16.587898,-39.58266,-13.991288,-56.238243,0.08901453,5.2656593,2.6208496,-5.7338004,-45.61645,-19.117863,-45.619755
MPI-M-MPI-ESM-LR_rcp85_r1i1p1_DMI-HIRHAM5_EU_0,NA,rcp85,DMI,EU,0,13.408137,2.5414138,276.1433,5.2903223,17.322268,7.3983064,2.5474997,277.4226,3.741386,12.244186,3.827414,2.832302,279.87595,2.0292754,6.60396,MPI-ESM-LR_r1,-6.009831,-44.822266,0.0060858727,0.239468,1.2792969,-1.5489364,-29.278675,-5.078081,-29.315336,-9.580723,-71.45454,0.2908883,11.445925,3.7326355,-3.261047,-61.64174,-10.7183075,-61.875896
ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_EU_5,NA,rcp26,GERICS,EU,5,232.21999,2.9481106,261.15192,27.203821,90.0494,207.0223,3.051284,261.97763,26.25221,86.91168,225.58034,3.2042916,262.3398,26.265142,86.97373,EC-EARTH_r12,-25.197693,-10.850785,0.103173494,3.499648,0.8257141,-0.95161057,-3.498077,-3.1377182,-3.484441,-6.6396484,-2.8592062,0.256181,8.689667,1.1878967,-0.93867874,-3.45054,-3.0756683,-3.4155345
MPI-M-MPI-ESM-LR_rcp26_r2i1p1_MPI-CSC-REMO2009_EA_2,NA,rcp26,MPI-CSC,EA,2,8.51664,1.5107106,272.73834,5.465415,18.180582,7.516826,1.6559038,273.60568,4.932863,16.389093,6.555316,1.6131508,273.78427,4.5809474,15.185939,MPI-ESM-LR_r2,-0.99981356,-11.739531,0.14519322,9.610922,0.8673401,-0.53255177,-9.744032,-1.7914886,-9.853857,-1.9613237,-23.029314,0.10244024,6.780931,1.045929,-0.8844676,-16.182991,-2.9946432,-16.471657
MOHC-HadGEM2-ES_rcp85_r1i1p1_SMHI-RCA4_EA_0,NA,rcp85,SMHI,EA,0,3.8594005,1.663137,275.27658,3.9068172,13.029185,2.020816,1.9023657,277.15363,1.9338932,6.449286,0.50114477,2.142231,279.80817,0.40884307,1.363536,HadGEM2-ES_r1,-1.8385844,-47.63912,0.23922873,14.384187,1.8770447,-1.972924,-50.499523,-6.5798993,-50.501232,-3.3582559,-87.01496,0.47909403,28.806648,4.5315857,-3.4979742,-89.53514,-11.665649,-89.53476
ICHEC-EC-EARTH_rcp45_r1i1p1_KNMI-RACMO22E_IP_mean,NA,rcp45,KNMI,IP,mean,9.769342,2.5735579,278.6916,2.0089228,6.677833,5.8601437,2.507378,279.7032,1.2859626,4.2754135,4.6758027,2.599859,280.2506,1.1623032,3.8592954,EC-EARTH_r1,-3.9091988,-40.01496,-0.06617975,-2.5715277,1.0115967,-0.72296023,-35.987457,-2.4024196,-35.976036,-5.0935397,-52.138,0.026301146,1.0219761,1.559021,-0.8466196,-42.14296,-2.8185377,-42.207367
NCC-NorESM1-M_rcp85_r1i1p1_DMI-HIRHAM5_AL_mean,NA,rcp85,DMI,AL,mean,89.701775,5.09331,275.9564,6.293099,20.87432,64.13148,5.332306,277.32788,4.884912,16.2227,36.618233,5.1959434,279.21,3.3758929,11.20338,NorESM1-M_r1,-25.570297,-28.5059,0.23899603,4.692352,1.3714905,-1.4081869,-22.376686,-4.651619,-22.283932,-53.08354,-59.177803,0.102633476,2.0150645,3.253601,-2.917206,-46.355637,-9.670939,-46.329365
NCC-NorESM1-M_rcp85_r1i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_EU_mean,NA,rcp85,CLMcom-ETH,EU,mean,30.730982,2.4931028,276.32144,6.4291596,21.073494,23.843187,2.5416346,277.52997,5.2066045,17.019646,16.687761,2.54283,279.1694,3.9736764,12.969446,NorESM1-M_r1,-6.8877945,-22.413193,0.04853177,1.9466414,1.2085266,-1.2225552,-19.015785,-4.0538483,-19.236717,-14.0432205,-45.697273,0.0497272,1.9945909,2.8479614,-2.4554832,-38.192913,-8.104048,-38.45612
IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_DMI-HIRHAM5_IP_3,NA,rcp85,DMI,IP,3,152.0995,6.8145266,273.274,12.483165,41.52519,84.977196,6.4289565,274.829,8.984793,29.867373,14.575751,6.02939,277.50198,4.1675086,13.901419,IPSL-CM5A-MR_r1,-67.12231,-44.130524,-0.38557005,-5.658061,1.5550232,-3.498372,-28.024721,-11.657816,-28.074083,-137.52376,-90.41697,-0.7851367,-11.521515,4.227997,-8.315657,-66.614975,-27.62377,-66.52293
NCC-NorESM1-M_rcp85_r1i1p1_ICTP-RegCM4-6_AL_4,NA,rcp85,ICTP,AL,4,185.43964,2.183148,265.5155,28.77327,95.36022,173.32918,2.3220794,267.0548,27.342453,90.61557,127.59003,2.45506,269.21567,24.356813,80.731895,NorESM1-M_r1,-12.110458,-6.5306745,0.13893151,6.363816,1.5393066,-1.4308167,-4.9727287,-4.744652,-4.975504,-57.84961,-31.195925,0.2719121,12.455047,3.7001648,-4.416456,-15.349164,-14.628326,-15.340072
MOHC-HadGEM2-ES_rcp45_r1i1p1_DMI-HIRHAM5_EU_4,NA,rcp45,DMI,EU,4,481.27322,7.0567074,266.65714,26.336554,87.79279,420.43472,7.6634445,268.2046,24.380777,81.28089,288.5198,7.2695947,269.5744,20.603472,68.695984,HadGEM2-ES_r1,-60.8385,-12.641156,0.60673714,8.598021,1.5474548,-1.9557762,-7.4260902,-6.511902,-7.4173536,-192.75342,-40.050724,0.21288729,3.0168076,2.9172668,-5.733082,-21.768534,-19.09681,-21.752138
ICHEC-EC-EARTH_rcp85_r12i1p1_CLMcom-ETH-COSMO-crCLIM-v1.1_EU_4,NA,rcp85,CLMcom-ETH,EU,4,306.18817,4.3670654,266.81064,28.399912,94.01526,257.07407,4.397406,268.17404,26.697514,88.39753,163.65213,4.1325297,270.18765,22.763012,75.397484,EC-EARTH_r12,-49.114105,-16.040497,0.030340672,0.6947611,1.3634033,-1.7023983,-5.994379,-5.617729,-5.975338,-142.53604,-46.55178,-0.2345357,-5.370556,3.3770142,-5.6369,-19.8483,-18.617775,-19.802929
